"ITEM_SEQ","ITEM_NAME","ENTP_SEQ","ENTP_NAME","CHARTN","ITEM_IMAGE","PRINT_FRONT","PRINT_BACK","DRUG_SHAPE","COLOR_CLASS1","COLOR_CLASS2","LINE_FRONT","LINE_BACK","LENG_LONG","LENG_SHORT","THICK","IMG_REGIST_TS","CLASS_NO","ETC_OTC_CODE","ITEM_PERMIT_DATE","SHAPE_CODE","MARK_CODE_FRONT_ANAL","MARK_CODE_BACK_ANAL","MARK_CODE_FRONT_IMG","MARK_CODE_BACK_IMG","ITEM_ENG_NAME","EDI_CODE"
"202101399","리피토플러스정10/20밀리그램","19860002","제일약품(주)","백색 내지 미백색의 한 면에 JI 20이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbGw","JI 20","","타원형","하양","","","","13.2","5.3","4.7","2021-04-26","02180","전문의약품","2021-02-18","010201","","","","","Lipitor plus tab.10/20mg","645405830"
"202101400","리피토플러스정10/10밀리그램","19860002","제일약품(주)","백색 내지 미백색의 한 면에 JI 10이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbHL","JI 10","","타원형","하양","","","","11.3","4.5","4.5","2021-04-26","02180","전문의약품","2021-02-18","010201","","","","","Lipitor plus tab.10/10mg","645405820"
"202101398","리피토플러스정10/40밀리그램","19860002","제일약품(주)","백색 내지 미백색의 한 면에 JI 40이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbHd","JI 40","","타원형","하양","","","","15.5","6.0","5.6","2021-04-26","02180","전문의약품","2021-02-18","010201","","","","","Lipitor plus tab.10/40mg","645405810"
"202100230","아페젯정10/40밀리그램","19620006","국제약품(주)","흰색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbJe","KJ14","","타원형","하양","","","","17.0","7.6","6.2","2021-04-26","02180","전문의약품","2021-01-08","010201","","","","","Apezet tab 10/40mg","643705150"
"202101514","콤비젯정10/20밀리그램","19570014","환인제약(주)","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbQA","W102","","타원형","하양","","","","13.5","5.5","4.6","2021-04-26","02180","전문의약품","2021-02-18","010201","","","","",".","657203790"
"202101515","콤비젯정10/10밀리그램","19570014","환인제약(주)","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbQW","W101","","타원형","하양","","","","12.0","5.2","4.2","2021-04-26","02180","전문의약품","2021-02-18","010201","","","","",".","657203800"
"202101513","콤비젯정10/40밀리그램","19570014","환인제약(주)","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbQs","W104","","타원형","하양","","","","16.1","6.3","5.0","2021-04-26","02180","전문의약품","2021-02-18","010201","","","","",".","657203780"
"202101414","듀토르정10/10밀리그램","19680007","(주)서울제약","흰색의 양면이 볼록한 장방형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOYV","UL1","","타원형","하양","","","","13.0","5.3","4.8","2021-10-26","02180","전문의약품","2021-02-18","010201","","","","","DUTOR TAB 10/10mg","652904510"
"202101436","아토에제트정10/20밀리그램","2021003442","건일바이오팜주식회사","흰색 내지 미백색의 양면이 볼록한 타원형의 필름 코팅정","","KIB2","","타원형","하양","","","","14.4","6.4","4.6","2021-11-29","02180","전문의약품","2021-02-18","010201","","","","","Atoezet Tab. 10/20mg","677100780,073000450"
"202105596","로비큐아정25밀리그램(롤라티닙)","20160560","한국화이자제약(주)","밝은 분홍색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaO3","25LLN","마크","원형","분홍","","","","8.2","8.2","4.1","2021-11-26","04210","전문,희귀","2021-07-29","010201","","pfizer","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200003","Lorviqua 25mg tablet (lorlatinib)",""
"202107542","사이크린연질캡슐25밀리그램(사이클로스포린)","19550015","(주)동구바이오제약","기름 또는 알코올 냄새가 있는 엷은 황색~엷은 황갈색의 마이크로에멀젼액을 함유하는 청회색 타원형의 연질캡슐","","DC25","","타원형","회색","","","","13.3","7.1","7.1","2021-12-13","01420","전문의약품","2021-11-17","020201","","","","","Cycrine Soft Cap. 25mg",""
"202107512","사이크린연질캡슐50밀리그램(사이클로스포린)","19550015","(주)동구바이오제약","기름 또는 알코올 냄새가 있는 엷은 황색~ 엷은 황갈색의 마이크로에멀젼액을 함유하는 청회색 타원형의 연질캡슐","","DC50","","타원형","회색","","","","15.3","9.1","9.1","2021-12-13","01420","전문의약품","2021-11-16","020201","","","","","Cycrine Soft Cap. 50mg",""
"202105502","피타틴엠정4밀리그램(피타바스타틴칼슘)","19550012","(주)마더스제약","분할선이 있는 담황색의 원형필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsvsY","4M","분할선","원형","노랑","","","-","8.7","8.7","3.7","2021-09-29","02180","전문의약품","2021-07-22","010201","","","","","Pitatin M Tab. 4mg","622804660"
"202104938","리반틸정20밀리그램(리바록사반)","19760002","경동제약(주)","갈색을 띤 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswHT","LNT","20","원형","빨강","","","","6.1","6.1","2.7","2021-09-30","03330","전문의약품","2021-06-29","010201","","","","","Libantil Tab. 20mg","648104650"
"202104937","리반틸정15밀리그램(리바록사반)","19760002","경동제약(주)","빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswIH","LNT","15","원형","빨강","","","","5.1","5.1","2.7","2021-09-30","03330","전문의약품","2021-06-29","010201","","","","","Libantil Tab. 15mg","648104640"
"202102955","자네트정10밀리그램(리바록사반)","19720014","고려제약(주)","밝은 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswJd","T","10","원형","분홍","","","","6.1","6.1","3.0","2021-09-29","03330","전문의약품","2021-04-06","010201","","","","","XANET Tab. 10mg","642803380"
"202102954","자네트정15밀리그램(리바록사반)","19720014","고려제약(주)","빨간색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswJ_","T","15","원형","빨강","","","","6.1","6.1","2.9","2021-09-29","03330","전문의약품","2021-04-06","010201","","","","","XANET Tab. 15mg","642803390"
"202103357","자네트정20밀리그램(리바록사반)","19720014","고려제약(주)","갈색을 띤 빨간색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswKN","T","20","원형","빨강","","","","6.6","6.6","3.4","2021-09-29","03330","전문의약품","2021-04-23","010201","","","","","XANET Tab. 20mg","642803400"
"202102648","리바로젠정10밀리그램(리바록사반)","19580009","(주)뉴젠팜","밝은 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswRt","NG","10","원형","분홍","","","","6.2","6.2","3.0","2021-09-30","03330","전문의약품","2021-03-26","010201","","","","","Rivarogen Tab. 10mg(Rivaroxaban)","646204300"
"202102647","리바로젠정15밀리그램(리바록사반)","19580009","(주)뉴젠팜","빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswSb","NG","15","원형","빨강","","","","6.1","6.1","2.9","2021-09-30","03330","전문의약품","2021-03-26","010201","","","","","Rivarogen Tab. 15mg(Rivaroxaban)","646204310"
"202103508","리바로젠정20밀리그램(리바록사반)","19580009","(주)뉴젠팜","갈색을 띤 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswTS","NG","20","원형","빨강","","","","6.6","6.6","3.4","2021-09-30","03330","전문의약품","2021-04-29","010201","","","","","Rivarogen Tab. 20mg(Rivaroxaban)","646204320"
"202102754","리바사반정10밀리그램(리바록사반)","19560010","한국유니온제약(주)","밝은 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswbC","UN","10","원형","분홍","","","","6.1","6.0","3.0","2021-09-29","03330","전문의약품","2021-03-30","010201","","","","","Rivasavan tab.","665508290"
"202102755","리바사반정15밀리그램(리바록사반)","19560010","한국유니온제약(주)","빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswdy","UN","15","원형","빨강","","","","6.1","6.1","2.9","2021-09-29","03330","전문의약품","2021-03-30","010201","","","","","Rivasavan Tab. 15mg","665508300"
"202102445","액트에버정","19620003","(유)한풍제약","적갈색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NeFqpW1gkN","EVT","","타원형","빨강","","","","19.8","8.7","6.9","2021-06-11","03190","일반의약품","2021-03-18","010201","","","","","ACTEVER Tab",""
"202104753","안국뉴팜에스오플러스정20/800밀리그램","20162134","안국뉴팜(주)","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikW9","ΛN","820","타원형","분홍","","","","16.5","8.1","6.5","2021-08-25","02320","전문의약품","2021-06-18","010201","","","","","Esoplus tab. 20/800 mg","053601670"
"202104754","에소마크듀오정20/800밀리그램","19560001","동광제약(주)","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikbV","20","800","타원형","분홍","","","","16.5","8.1","6.3","2021-08-25","02320","전문의약품","2021-06-18","010201","","","","","Esomachplus Tab.20/800mg","645907250"
"202104945","에비맥스디정","19540008","(주)대웅제약","노란색의 양면이 볼록한 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikcB","DW","ED","원형","주황","","","","8.2","8.2","4.0","2021-08-26","","전문의약품","2021-06-29","010201","","","","","EVIMAX D tablet","641607560"
"202104969","에소프라듀오정20/800밀리그램","20141181","(주)이든파마","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikdz","820","2D","타원형","분홍","","","","16.5","8.1","6.4","2021-08-25","02320","전문의약품","2021-06-30","010201","","","","","EsopraDuoTab. 20/800mg","628902040"
"202104977","레코푸씨알서방정(레보드로프로피진)","19580012","하나제약(주)","흰색 내지 연한 노란색 상부와 흰색 하부의 두층으로 이루어진 장방형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikef","LDC","HN","장방형","하양","","","","12.1","5.1","5.1","2021-08-25","02220","전문의약품","2021-06-30","010504","","","","","Lecough CR Tab.","657807600"
"202104966","레드보르씨알서방정(레보드로프로피진)","19860001","한국휴텍스제약(주)","흰색 내지 연한 노란색 상부와 흰색 하부의 두층으로 이루어진 장방형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikg9","HT","RDC","장방형","하양","","","","12.1","5.1","5.0","2021-08-26","02220","전문의약품","2021-06-30","010504","","","","","Redbor CR Tab.","649105300"
"202104745","넥시듀오정20/800밀리그램","19860001","한국휴텍스제약(주)","연분홍색 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikgc","N+","20","타원형","분홍","","","","16.5","8.1","6.3","2021-08-25","02320","전문의약품","2021-06-18","010201","","","","","Nexiduo Tab.","649105290"
"202104750","에소탄정20/800밀리그램","19600004","(주)한국파마","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikhi","EST","2/8","타원형","분홍","","","","16.5","8.1","6.3","2021-08-25","02320","전문의약품","2021-06-18","010201","","","","","Esotan Tab. 20/800mg","653006740"
"202102656","리스페달정2밀리그램(리스페리돈)","20160476","(주)한국얀센","연한 주황색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NgluP6540U","Ris분할선2","","타원형","분홍","","-","","11.0","5.2","3.5","2021-07-14","01170","전문의약품","2021-03-26","010201","","","","","","646902470"
"202102655","리스페달정3밀리그램(리스페리돈)","20160476","(주)한국얀센","노란색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NgluP6540q","Ris분할선3","","타원형","연두","","-","","14.0","7.0","3.4","2021-07-14","01170","전문의약품","2021-03-26","010201","","","","","","646902460"
"202104980","프로코푸씨알서방정(레보드로프로피진)","19550015","(주)동구바이오제약","흰색 내지 연한 노란색 상부와 흰색 하부의 두층으로 이루어진 장방형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikbr","DKP","90","장방형","하양","","","","12.1","5.2","5.2","2021-08-27","02220","전문의약품","2021-06-30","010504","","","","","PROCOUGH CR Tab","657308600"
"202101048","리바코르정10밀리그램(리바록사반)","19570006","동화약품(주)","분홍색의 양면이 볼록한 원형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikcw","D-W","▽10","원형","분홍","","","","5.6","5.6","2.2","2021-08-27","03330","전문의약품","2021-02-03","010201","","","","","Rivacor Tab. 10 mg","642707020"
"202100786","리바코르정20밀리그램(리바록사반)","19570006","동화약품(주)","어두운 빨간색의 양면이 볼록한 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikdH","D-W","▽20","원형","빨강","","","","6.7","6.7","3.3","2021-08-27","03330","전문의약품","2021-01-26","010201","","","","","Rivacor Tab. 20 mg","642707060"
"202101059","리바코르정15밀리그램(리바록사반)","19570006","동화약품(주)","갈색의 양면이 볼록한 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikdd","D-W","▽15","원형","빨강","","","","6.2","6.2","2.9","2021-08-27","03330","전문의약품","2021-02-03","010201","","","","","Rivacor tab. 15mg(Rivaroxaban)","642707070"
"202104845","오메나듀오정20/800밀리그램","19620003","(유)한풍제약","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikfP","GHD2","","타원형","분홍","","","","16.5","8.1","6.5","2021-08-27","02320","전문의약품","2021-06-24","010201","","","","","Omena Duo Tab. 20/800mg","658108260"
"202104973","스토메프라졸듀오정20/800밀리그램","19580001","건일제약(주)","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikhM","820","KI","타원형","분홍","","","","16.5","8.1","6.4","2021-08-27","","전문의약품","2021-06-30","010201","","","","","Stomeprazoleduo Tab. 20/800mg","646803160"
"202104978","레푸로진씨알서방정(레보드로프로피진)","19570010","삼천당제약(주)","흰색 내지 연한 노란색 상부와 흰색 하부의 두층으로 이루어진 장방형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikj7","SC","LC","장방형","하양","","","","12.0","5.1","5.1","2021-08-27","02220","전문의약품","2021-06-30","010504","","","","","Leprozin CR tab.","651205730"
"202104742","네메올듀오정20/800밀리그램","19560011","삼진제약(주)","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikkA","SJ","820","타원형","분홍","","","","16.6","8.1","6.4","2021-08-27","02320","전문의약품","2021-06-18","010201","","","","","Nemeol Duo Tablet 20/800mg","647805190"
"202104981","레보펙트씨알서방정(레보드로프로피진)","19560011","삼진제약(주)","흰색 내지 연한 노란색 상부와 흰색 하부의 두층으로 이루어진 장방형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikkW","SJ","LCR","장방형","하양","","","","12.1","5.1","5.1","2021-08-27","02220","전문의약품","2021-06-30","010504","","","","","Levopect CR Tablet","647805220"
"202103076","유한리바록사반정20밀리그램","19560004","(주)유한양행","연한 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikme","YH","20","원형","분홍","","","","7.5","7.5","3.2","2021-08-27","03330","전문의약품","2021-04-13","010201","","","","","","642105740"
"202101797","텔미트렌에스정40/5밀리그램","19650001","(주)종근당","연한 노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQgH","CKD40/5","","타원형","노랑","","","","14.4","7.3","3.7","2021-06-25","02190","전문의약품","2021-02-23","010201","","","","","Telmitrend S tablet 40/5mg","643308700"
"202101798","텔미트렌에스정40/10밀리그램","19650001","(주)종근당","연한 주황색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQgq","CKD40/10","","타원형","분홍","","","","14.0","6.9","4.6","2021-06-25","02190","전문의약품","2021-02-23","010201","","","","","Telmitrend S tablet 40/10mg","643308710"
"202101796","텔미트렌에스정80/10밀리그램","19650001","(주)종근당","연한 주황색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQhK","CKD80/10","","타원형","분홍","","","","16.8","8.3","5.5","2021-06-25","02190","전문의약품","2021-02-23","010201","","","","","Telmitrend S tablet 80/10mg","643308690"
"202101795","텔미트렌에스정80/20밀리그램","19650001","(주)종근당","연한 분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQix","CKD80/20","","타원형","분홍","","","","17.7","8.8","6.0","2021-06-25","02190","전문의약품","2021-02-23","010201","","","","","Telmitrend S tablet 80/20mg","643308680"
"202101800","빅코민백골드정","19600011","미래제약(주)","적갈색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQuu","분할선","마크B100","장방형","갈색","","-","","20.0","8.8","7.1","2021-06-25","03190","일반의약품","2021-02-23","010201","","mR,m,w,ω,mr,nR","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600067","Bigcomin Baeg Gold Tab.",""
"202103491","타스틴정4밀리그램(피타바스타틴칼슘)","19600015","위더스제약(주)","연한 노란색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQyr","WU4","분할선","원형","노랑","","","-","8.7","8.7","3.7","2021-06-25","02180","전문의약품","2021-04-29","010201","","","","","Tastin Tab. 4mg","660703620"
"202102817","타스틴정1밀리그램(피타바스타틴칼슘)","19600015","위더스제약(주)","하얀색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQzD","WU1","","원형","하양","","","","5.6","5.6","2.2","2021-06-25","02180","전문의약품","2021-03-31","010201","","","","","Tastin Tab. 1mg","660703540"
"202103483","리바사반정20밀리그램(리바록사반)","19560010","한국유니온제약(주)","갈색을 띤 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswep","UN","20","원형","빨강","","","","6.6","6.6","3.4","2021-09-29","03330","전문의약품","2021-04-28","010201","","","","","Rivasavan Tab. 20 mg","665508360"
"202103338","자로반정20밀리그램(리바록사반)","19570014","환인제약(주)","갈색을 띤 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswfV","WI","20","원형","빨강","","","","6.6","6.6","3.8","2021-09-28","03330","전문의약품","2021-04-22","010201","","","","",".","657203830"
"202103339","자로반정15밀리그램(리바록사반)","19570014","환인제약(주)","빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswgK","WI","15","원형","빨강","","","","6.2","6.2","3.2","2021-09-28","03330","전문의약품","2021-04-22","010201","","","","",".","657203820"
"202103340","자로반정10밀리그램(리바록사반)","19570014","환인제약(주)","밝은 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswgm","WI","10","원형","분홍","","","","5.6","5.6","2.8","2021-09-28","03330","전문의약품","2021-04-22","010201","","","","",".","657203810"
"202102854","유록사반정20밀리그램(리바록사반)","19600016","(주)유영제약","갈색을 띤 빨간색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswi_","마크","Y20","원형","빨강","","","","6.7","6.7","3.6","2021-09-30","03330","전문의약품","2021-04-01","010201","Y","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938654295200058","","Yooroxaban Tab. 20mg(Rivaroxaban)","648204460"
"202106741","위제로에스정","19570013","일양약품(주)","연한 황백색의 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3D05","마크","S","원형","노랑","","","","9.7","9.7","4.5","2021-11-11","02390","일반의약품","2021-10-05","010101","I,1","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700145","","Wizero S Tab.",""
"202104692","에스엠듀오정20/800밀리그램","19550012","(주)마더스제약","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0ap","MTS20","","타원형","분홍","","","","16.5","8.1","6.5","2021-07-27","02320","전문의약품","2021-06-18","010201","","","","","Es M duo Tab. 20/800mg","622804630"
"202102918","피타스탄정1밀리그램(피타바스타틴칼슘)","19650018","지엘파마(주)","하얀색의 원형필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0ex","ET7","","원형","하양","","","","5.7","5.7","2.4","2021-07-28","02180","전문의약품","2021-04-05","010201","","","","","GL pitavastatin calcium tab. 1mg","649702670"
"202103533","피타스탄정4밀리그램(피타바스타틴칼슘)","19650018","지엘파마(주)","연한 노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0fd","ET9","분할선","원형","주황","","","-","8.7","8.7","3.7","2021-07-28","02180","전문의약품","2021-04-30","010201","","","","","GL pitavastatin calcium tab. 4mg","649702680"
"202101869","에스오텍디알서방캡슐40밀리그램(에스오메프라졸마그네슘이수화물)","19580008","대원제약(주)","흰색 내지 미황색의 원형 펠렛이 든 상부 분홍색 하부 분홍색의 서방성 경질 캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0gf","DWP E40","","장방형","분홍","분홍","","","20.4","6.3","6.6","2021-07-27","02320","전문의약품","2021-02-24","020301","","","","","Esotech DDR Cap. 40mg","671807320"
"202101870","에스오텍디알서방캡슐20밀리그램(에스오메프라졸마그네슘이수화물)","19580008","대원제약(주)","흰색 내지 미황색의 원형 펠렛이 든 상부 분홍색 하부 흰색의 서방성 경질 캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0g-","DWP E20","","장방형","분홍","하양","","","18.0","5.7","6.0","2021-07-27","02320","전문의약품","2021-02-24","020301","","","","","Esotech DDR Cap. 20mg","671807330"
"202104748","에스듀오정20/800밀리그램","19560008","(주)메디카코리아","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0jY","EC20","","타원형","분홍","","","","17.0","8.1","6.5","2021-07-28","02320","전문의약품","2021-06-18","010201","","","","","ESDUO Tab. 20/800mg","646005320"
"202104740","에소맥스듀오정20/800밀리그램","19670002","(주)팜젠사이언스","연분홍색 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0jw","EMD","","타원형","분홍","","","","16.5","8.1","6.3","2021-07-27","02320","전문의약품","2021-06-18","010201","","","","","ESOMAXDUO tab 20/800mg","670105230"
"202102595","알리콕시브정30밀리그램(에토리콕시브)","19620007","알리코제약(주)","청녹색 사과 모양의 양면이 볼록한 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkLn","ΛL","30","기타","청록","","","","6.0","5.8","3.5","2021-04-14","01140","전문의약품","2021-03-25","010201","","","","","Alicoxib Tablet 30mg","656005240"
"202101589","에제바스틴정10/40밀리그램","19550014","(주)제뉴파마","흰색 내지 연한 흰색의 양면이 볼록한 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkOC","AV14","","타원형","하양","","","","16.7","6.5","5.7","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","ezevastin tab 10/40mg","698004400"
"202101590","에제바스틴정10/20밀리그램","19550014","(주)제뉴파마","흰색 내지 연한 흰색의 양면이 볼록한 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkOs","AV12","","타원형","하양","","","","14.8","5.9","4.5","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","ezevastin tab 10/20mg","698004410"
"202101591","에제바스틴정10/10밀리그램","19550014","(주)제뉴파마","흰색 내지 연한 흰색의 양면이 볼록한 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkPc","AV11","","타원형","하양","","","","13.0","5.2","4.5","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","ezevastin tab 10/10mg","698004420"
"202101412","리피아젯정10/20밀리그램","19670009","(주)보령바이오파마","흰색의 양면이 볼록한 장방형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkQ7","W2B","","타원형","하양","","","","14.3","6.0","5.1","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","","670502350"
"202101413","리피아젯정10/40밀리그램","19670009","(주)보령바이오파마","흰색의 양면이 볼록한 장방형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkRn","F2B","","타원형","하양","","","","16.7","6.5","5.8","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","","670502360"
"202101411","리피아젯정10/10밀리그램","19670009","(주)보령바이오파마","흰색의 양면이 볼록한 장방형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkSV","T2B","","타원형","하양","","","","13.0","5.2","4.8","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","","670502340"
"202101485","아로틴플러스정10/20밀리그램(에제티미브/아토르바스타틴칼슘삼수화물)","20040011","(주)씨티씨바이오","흰색 또는 미백색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkVD","TC12","","타원형","하양","","","","14.8","6.0","4.5","2021-04-14","02180","전문의약품","2021-02-18","010201","","","","","Arotinplus tablet 10/20mg(Ezetimibe/Atorvastatin calcium trihydrate)","669502690"
"202101625","아미젯정10/10밀리그램","20180404","주식회사다나젠","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkZf","D101","","타원형","하양","","","","12.0","5.1","4.1","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","Amijet tab. 10/10mg","057600860"
"202101624","아미젯정10/20밀리그램","20180404","주식회사다나젠","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkad","D102","","타원형","하양","","","","13.5","5.6","4.6","2021-04-15","02180","전문의약품","2021-02-18","010201","","","","","Amijet tab. 10/20mg","057600850"
